parameter,time,x1,x2
0.87500000,20.56856200,-1.39389941,0.57375077
0.87500000,20.66889600,-1.48662189,0.53674137
0.87500000,20.76923100,-1.16789157,0.78303895
0.87500000,20.86956500,-0.84606473,1.01597810
0.87500000,20.96990000,-0.88618814,0.92905258
0.87500000,21.07023400,-0.59075545,1.08947101
0.87500000,21.17056900,-0.27604964,1.28246181
0.87500000,21.27090300,-0.40253529,1.07609676
0.87500000,21.37123700,-0.16895630,1.18033064
0.87500000,21.47157200,0.07560281,1.30211696
0.87500000,21.57190600,-0.09364864,1.07152755
0.87500000,21.67224100,0.11768179,1.13382053
0.87500000,21.77257500,0.39614947,1.20293932
0.87500000,21.87291000,0.27650390,0.92965073
0.87500000,21.97324400,0.55638158,0.95128907
0.87500000,22.07357900,0.90540959,0.96432355
0.87500000,22.17391300,0.84785799,0.64553354
0.87500000,22.27424700,1.18246395,0.62068658
0.87500000,22.37458200,1.50947984,0.59401453
0.87500000,22.47491600,1.39801189,0.24668279
0.87500000,22.57525100,1.62622482,0.19915886
0.87500000,22.67558500,1.79563148,0.14653200
0.87500000,22.77592000,1.49743325,-0.20826886
0.87500000,22.87625400,1.51393826,-0.31615158
0.87500000,22.97658900,1.49205669,-0.37164077
0.87500000,23.07692300,1.00629671,-0.76523535
0.87500000,23.17725800,0.86654429,-0.84470658
0.87500000,23.27759200,0.76156938,-0.88695816
0.87500000,23.37792600,0.25762037,-1.22246768
0.87500000,23.47826100,0.14413416,-1.27725728
0.87500000,23.57859500,0.11460590,-1.28009048
0.87500000,23.67893000,-0.29023063,-1.53014811
0.87500000,23.77926400,-0.31682190,-1.51968679
0.87500000,23.87959900,-0.25807425,-1.40290311
0.87500000,23.97993300,-0.59582444,-1.56447323
0.87500000,24.08026800,-0.56204404,-1.40732635
0.87500000,24.18060200,-0.49730857,-1.17913955
0.87500000,24.28093600,-0.86219346,-1.24262693
0.87500000,24.38127100,-0.91842820,-0.98110817
0.87500000,24.48160500,-0.89264320,-0.65310172
0.87500000,24.58194000,-1.34117270,-0.63691964
0.87500000,24.68227400,-1.36796310,-0.29789721
0.87500000,24.78260900,-1.33425086,0.04375901
0.87500000,24.88294300,-1.68434140,0.12037800
0.87500000,24.98327800,-1.61661476,0.44098821
0.87500000,25.08361200,-1.41439661,0.79839757
0.87500000,25.18394600,-1.56471797,0.84356025
0.87500000,25.28428100,-1.28463237,1.11580875
0.87500000,25.38461500,-0.89844053,1.37464863
0.87500000,25.48495000,-0.89149284,1.30487543
0.87500000,25.58528400,-0.49640248,1.47053683
0.87500000,25.68561900,-0.06123799,1.62197299
0.87500000,25.78595300,-0.06805079,1.45074055
0.87500000,25.88628800,0.27733221,1.49489161
0.87500000,25.98662200,0.62775865,1.53341070
0.87500000,26.08695700,0.49989130,1.25393307
0.87500000,26.18729100,0.70923583,1.18828511
0.87500000,26.28762500,0.91224721,1.14956893
0.87500000,26.38796000,0.70168287,0.77581557
0.87500000,26.48829400,0.86678763,0.69468935
0.87500000,26.58862900,1.05729264,0.61744151
0.87500000,26.68896300,0.89642440,0.22075551
0.87500000,26.78929800,1.09314939,0.12779655
0.87500000,26.88963200,1.33241088,0.05991407
0.87500000,26.98996700,1.17283008,-0.31797658
0.87500000,27.09030100,1.35100111,-0.38996633
0.87500000,27.19063500,1.55884713,-0.43752252
0.87500000,27.29097000,1.30151431,-0.76914591
0.87500000,27.39130400,1.37830443,-0.79638751
0.87500000,27.49163900,1.41789617,-0.79620578
0.87500000,27.59197300,0.99125975,-1.07822846
0.87500000,27.69230800,0.86617987,-1.04802678
0.87500000,27.79264200,0.73590272,-1.00393599
0.87500000,27.89297700,0.20757982,-1.23729086
0.87500000,27.99331100,-0.00710313,-1.17569245
0.87500000,28.09364500,-0.15417792,-1.08990108
0.87500000,28.19398000,-0.67398280,-1.27954192
0.87500000,28.29431400,-0.77430562,-1.16197269
0.87500000,28.39464900,-0.77578891,-1.01234882
0.87500000,28.49498300,-1.16805616,-1.17396040
0.87500000,28.59531800,-1.10318316,-0.97229026
0.87500000,28.69565200,-0.98063676,-0.77242385
0.87500000,28.79598700,-1.21699352,-0.83925974
0.87500000,28.89632100,-1.11159957,-0.61325344
0.87500000,28.99665600,-0.97995822,-0.37093544
0.87500000,29.09699000,-1.24887921,-0.39685519
0.87500000,29.19732400,-1.16321258,-0.10136662
0.87500000,29.29765900,-1.03817036,0.20848273
0.87500000,29.39799300,-1.33590896,0.21814888
0.87500000,29.49832800,-1.22861166,0.52733811
0.87500000,29.59866200,-1.08666902,0.83089158
0.87500000,29.69899700,-1.28931392,0.81627470
0.87500000,29.79933100,-1.06700021,1.09467935
0.87500000,29.89966600,-0.76586651,1.35744072
0.87500000,30.00000000,-0.80156990,1.31563612
0.91666700,0.00000000,0.33728489,1.43883468
0.91666700,0.10033400,0.79285936,1.52246429
0.91666700,0.20066900,1.09460296,1.32291192
0.91666700,0.30100300,1.19365494,1.15151416
0.91666700,0.40133800,1.52120987,1.10418665
0.91666700,0.50167200,1.34532248,0.96760555
0.91666700,0.60200700,1.48685524,0.64082768
0.91666700,0.70234100,1.59286600,0.54082215
0.91666700,0.80267600,1.26881883,0.05023334
0.91666700,0.90301000,1.29228262,-0.13594701
0.91666700,1.00334400,1.28642633,-0.25683311
0.91666700,1.10367900,0.92655313,-0.72820382
0.91666700,1.20401300,0.92144228,-0.87403362
0.91666700,1.30434800,0.98507540,-0.95410683
0.91666700,1.40468200,0.69343641,-1.35802086
0.91666700,1.50501700,0.75646038,-1.43146513
0.91666700,1.60535100,0.76582553,-1.41719431
0.91666700,1.70568600,0.50879429,-1.64605283
0.91666700,1.80602000,0.57166746,-1.56616719
0.91666700,1.90635500,0.29507780,-1.50385569
0.91666700,2.00668900,0.20737200,-1.57379535
0.91666700,2.10702300,-0.27466200,-1.34579905
0.91666700,2.20735800,-0.43947780,-1.29555728
0.91666700,2.30769200,-0.59142258,-1.03401237
0.91666700,2.40802700,-1.12552618,-1.04749775
0.91666700,2.50836100,-1.27545839,-0.81038029
0.91666700,2.60869600,-1.31156711,-0.50206495
0.91666700,2.70903000,-1.71440212,-0.47277611
0.91666700,2.80936500,-1.71503969,-0.17950569
0.91666700,2.90969900,-1.53352197,0.11456507
0.91666700,3.01003300,-1.69822874,0.12345234
0.91666700,3.11036800,-1.44488955,0.33852254
0.91666700,3.21070200,-1.19494032,0.63146911
0.91666700,3.31103700,-1.20974517,0.58589955
0.91666700,3.41137100,-0.88165185,0.83078164
0.91666700,3.51170600,-0.71750305,1.02447591
0.91666700,3.61204000,-0.56101188,0.93260563
0.91666700,3.71237500,-0.45977881,1.12174736
0.91666700,3.81270900,-0.31152734,1.16874333
0.91666700,3.91304300,-0.28254867,1.22209631
0.91666700,4.01337800,-0.07833135,1.25643723
0.91666700,4.11371200,-0.19180130,1.25793687
0.91666700,4.21404700,0.08334469,1.19055824
0.91666700,4.31438100,0.30162525,1.25295831
0.91666700,4.41471600,0.40807687,1.01909472
0.91666700,4.51505000,0.80078956,1.07870094
0.91666700,4.61538500,0.75237811,1.03892140
0.91666700,4.71571900,1.09724163,0.84475175
0.91666700,4.81605400,1.48772223,0.82127873
0.91666700,4.91638800,1.42687511,0.46883434
0.91666700,5.01672200,1.67228427,0.37874055
0.91666700,5.11705700,1.81216291,0.32204842
0.91666700,5.21739100,1.57153738,-0.05187567
0.91666700,5.31772600,1.65431218,-0.13684259
0.91666700,5.41806000,1.40530286,-0.28042059
0.91666700,5.51839500,1.30349046,-0.64561801
0.91666700,5.61872900,0.85988409,-0.73160250
0.91666700,5.71906400,0.76901666,-0.97211869
0.91666700,5.81939800,0.56483745,-1.07220335
0.91666700,5.91973200,0.33879326,-1.40377897
0.91666700,6.02006700,0.22177544,-1.40814623
0.91666700,6.12040100,-0.04516185,-1.47395846
0.91666700,6.22073600,-0.00236194,-1.56999435
0.91666700,6.32107000,-0.34024966,-1.54862383
0.91666700,6.42140500,-0.28983925,-1.61568876
0.91666700,6.52173900,-0.33078976,-1.42064645
0.91666700,6.62207400,-0.64636213,-1.48604698
0.91666700,6.72240800,-0.62170904,-1.21659256
0.91666700,6.82274200,-0.90120098,-0.98735271
0.91666700,6.92307700,-0.93421634,-0.89550374
0.91666700,7.02341100,-1.39678142,-0.51869971
0.91666700,7.12374600,-1.49202553,-0.35131198
0.91666700,7.22408000,-1.47591682,0.00907958
0.91666700,7.32441500,-1.77854975,0.05648191
0.91666700,7.42474900,-1.66182599,0.38929994
0.91666700,7.52508400,-1.52247386,0.76388992
0.91666700,7.62541800,-1.58415097,0.82183343
0.91666700,7.72575300,-1.21791210,1.09659879
0.91666700,7.82608700,-1.08143068,1.31624095
0.91666700,7.92642100,-0.67121774,1.30834103
0.91666700,8.02675600,-0.64338742,1.50153444
0.91666700,8.12709000,-0.25325992,1.46535853
0.91666700,8.22742500,0.12877457,1.57857795
0.91666700,8.32775900,0.06282654,1.36074313
0.91666700,8.42809400,0.32796029,1.38016431
0.91666700,8.52842800,0.61484924,1.38090035
0.91666700,8.62876300,0.47136935,1.06972772
0.91666700,8.72909700,0.66902974,1.01616543
0.91666700,8.82943100,0.84037824,0.98953411
0.91666700,8.92976600,0.70030656,0.62329903
0.91666700,9.03010000,0.93076336,0.56382276
0.91666700,9.13043500,1.12445142,0.47150961
0.91666700,9.23076900,1.10883953,0.12433198
0.91666700,9.33110400,1.37818758,0.05537459
0.91666700,9.43143800,1.28239563,-0.05194172
0.91666700,9.53177300,1.56272201,-0.33105284
0.91666700,9.63210700,1.60767737,-0.35726587
0.91666700,9.73244100,1.57442978,-0.64276759
0.91666700,9.83277600,1.48288805,-0.68619197
0.91666700,9.93311000,1.38993493,-0.78258638
0.91666700,10.03344500,1.08953634,-0.88855927
0.91666700,10.13377900,0.95328572,-1.00964703
0.91666700,10.23411400,0.39484759,-1.04382292
0.91666700,10.33444800,0.19452774,-1.18833397
0.91666700,10.43478300,0.04334388,-1.12440644
0.91666700,10.53511700,-0.49618055,-1.35987682
0.91666700,10.63545200,-0.62481496,-1.27216493
0.91666700,10.73578600,-0.64204050,-1.15456871
0.91666700,10.83612000,-1.00834011,-1.34053337
0.91666700,10.93645500,-0.95222468,-1.21809063
0.91666700,11.03678900,-0.89350383,-0.97708870
0.91666700,11.13712400,-1.16072168,-1.07187959
0.91666700,11.23745800,-1.01078513,-0.82693161
0.91666700,11.33779300,-1.02253198,-0.57483191
0.91666700,11.43812700,-1.12194252,-0.58549090
0.91666700,11.53846200,-1.05937250,-0.27136265
0.91666700,11.63879600,-1.37187568,-0.00730383
0.91666700,11.73913000,-1.27830699,0.16404318
0.91666700,11.83946500,-1.26242502,0.50030087
0.91666700,11.93979900,-1.41751949,0.53645452
0.91666700,12.04013400,-1.20275378,0.89393750
0.91666700,12.14046800,-1.32793547,1.13462269
0.91666700,12.24080300,-1.02883848,1.20709487
0.91666700,12.34113700,-0.79846874,1.47380226
0.91666700,12.44147200,-0.54435415,1.44611249
0.91666700,12.54180600,-0.19224439,1.65131797
0.91666700,12.64214000,0.07865580,1.67342196
0.91666700,12.74247500,0.44350633,1.66923678
0.91666700,12.84280900,0.62798030,1.63434863
0.91666700,12.94314400,1.02121750,1.50931996
0.91666700,13.04347800,0.92993947,1.41401434
0.91666700,13.14381300,1.14454893,1.16356423
0.91666700,13.24414700,1.36294538,1.05385011
0.91666700,13.34448200,1.15163048,0.62026838
0.91666700,13.44481600,1.26490546,0.46347785
0.91666700,13.54515100,1.32524585,0.33845953
0.91666700,13.64548500,1.06122607,-0.10665655
0.91666700,13.74581900,1.21298610,-0.24176083
0.91666700,13.84615400,1.18250144,-0.39807871
0.91666700,13.94648800,1.13385464,-0.79717000
0.91666700,14.04682300,1.20987686,-0.87551144
0.91666700,14.14715700,1.03549025,-1.01507752
0.91666700,14.24749200,1.16890143,-1.18377816
0.91666700,14.34782600,0.98689789,-1.20550170
0.91666700,14.44816100,1.03625686,-1.40391231
0.91666700,14.54849500,0.63256511,-1.33483562
0.91666700,14.64882900,0.51809680,-1.42170139
0.91666700,14.74916400,0.40087951,-1.24968478
0.91666700,14.84949800,-0.17675059,-1.43026778
0.91666700,14.94983300,-0.39339825,-1.25953436
0.91666700,15.05016700,-0.52708731,-1.04525395
0.91666700,15.15050200,-1.05179547,-1.11997417
0.91666700,15.25083600,-1.14931937,-0.94299316
0.91666700,15.35117100,-1.24833441,-0.66348157
0.91666700,15.45150500,-1.53365659,-0.69788650
0.91666700,15.55183900,-1.41782284,-0.44223150
0.91666700,15.65217400,-1.47090047,-0.22597340
0.91666700,15.75250800,-1.30013732,-0.20712574
0.91666700,15.85284300,-1.43635494,0.06390755
0.91666700,15.95317700,-1.21596361,0.17438259
0.91666700,16.05351200,-0.99459837,0.41056394
0.91666700,16.15384600,-1.14081790,0.36337399
0.91666700,16.25418100,-0.91311139,0.60706524
0.91666700,16.35451500,-0.78059587,0.83695922
0.91666700,16.45484900,-0.86127414,0.78399577
0.91666700,16.55518400,-0.63730655,1.04853378
0.91666700,16.65551800,-0.80991920,1.19087944
0.91666700,16.75585300,-0.56787904,1.19038567
0.91666700,16.85618700,-0.29962370,1.38529672
0.91666700,16.95652200,-0.32781609,1.23133548
0.91666700,17.05685600,0.05377451,1.36959534
0.91666700,17.15719100,0.38776009,1.45731918
0.91666700,17.25752500,0.58852972,1.24813808
0.91666700,17.35786000,0.99998749,1.28279412
0.91666700,17.45819400,0.99715628,1.24527334
0.91666700,17.55852800,1.31723088,1.02754749
0.91666700,17.65886300,1.65573228,0.96592313
0.91666700,17.75919700,1.46025743,0.56957632
0.91666700,17.85953200,1.61930898,0.45316166
0.91666700,17.95986600,1.70980736,0.36240360
0.91666700,18.06020100,1.32805552,-0.08848966
0.91666700,18.16053500,1.28876215,-0.24007616
0.91666700,18.26087000,1.26157683,-0.38049025
0.91666700,18.36120400,0.86974048,-0.85010624
0.91666700,18.46153800,0.81758907,-0.99351425
0.91666700,18.56187300,0.80883536,-1.09175149
0.91666700,18.66220700,0.42523888,-1.45635125
0.91666700,18.76254200,0.44283616,-1.49441070
0.91666700,18.86287600,0.48948322,-1.49421622
0.91666700,18.96321100,0.14592664,-1.75215937
0.91666700,19.06354500,0.14337320,-1.64796259
0.91666700,19.16388000,0.16622075,-1.51581482
0.91666700,19.26421400,-0.27506859,-1.63731896
0.91666700,19.36454800,-0.38376770,-1.44587477
0.91666700,19.46488300,-0.45458876,-1.17716638
0.91666700,19.56521700,-0.95254390,-1.19066109
0.91666700,19.66555200,-1.12069754,-0.90302485
0.91666700,19.76588600,-1.18247222,-0.56329276
0.91666700,19.86622100,-1.64872500,-0.54693288
0.91666700,19.96655500,-1.68833511,-0.20168700
0.91666700,20.06689000,-1.57637196,0.15110551
0.91666700,20.16722400,-1.82377678,0.16470252
0.91666700,20.26755900,-1.60018942,0.44664163
0.91666700,20.36789300,-1.35507602,0.76309332
0.91666700,20.46822700,-1.36979040,0.73341580
0.91666700,20.56856200,-0.99234928,0.97756959
0.91666700,20.66889600,-0.75378388,1.17616425
0.91666700,20.76923100,-0.55329392,1.10494642
0.91666700,20.86956500,-0.36348172,1.27299797
0.91666700,20.96990000,-0.18299325,1.32380463
0.91666700,21.07023400,-0.05752168,1.32070498
0.91666700,21.17056900,0.07456332,1.28207358
0.91666700,21.27090300,0.10713297,1.27902511
0.91666700,21.37123700,0.33184748,1.21122612
0.91666700,21.47157200,0.23362764,1.15139381
0.91666700,21.57190600,0.45302643,0.99840909
0.91666700,21.67224100,0.73700573,0.99893673
0.91666700,21.77257500,0.70054245,0.71047507
0.91666700,21.87291000,1.06260863,0.71534108
0.91666700,21.97324400,1.24294491,0.65496426
0.91666700,22.07357900,1.44088906,0.34632577
0.91666700,22.17391300,1.56229661,0.31255293
0.91666700,22.27424700,1.73355903,0.14155057
0.91666700,22.37458200,1.63482163,0.00666607
0.91666700,22.47491600,1.76471327,-0.20780097
0.91666700,22.57525100,1.42680415,-0.30980866
0.91666700,22.67558500,1.36051999,-0.61086904
0.91666700,22.77592000,1.20929165,-0.63395270
0.91666700,22.87625400,0.81929810,-1.00190192
0.91666700,22.97658900,0.70740306,-1.02388296
0.91666700,23.07692300,0.16930141,-1.11533717
0.91666700,23.17725800,0.06276659,-1.31897899
0.91666700,23.27759200,0.01788028,-1.31034261
0.91666700,23.37792600,-0.43649639,-1.56831794
0.91666700,23.47826100,-0.45922054,-1.50910182
0.91666700,23.57859500,-0.38980111,-1.39020430
0.91666700,23.67893000,-0.75106673,-1.54562202
0.91666700,23.77926400,-0.68896583,-1.39553788
0.91666700,23.87959900,-0.63893084,-1.16306364
0.91666700,23.97993300,-0.99080065,-1.18188138
0.91666700,24.08026800,-0.97592224,-0.88615988
0.91666700,24.18060200,-1.00076298,-0.59001783
0.91666700,24.28093600,-1.37792958,-0.54787848
0.91666700,24.38127100,-1.37440101,-0.20180123
0.91666700,24.48160500,-1.38786434,0.15061030
0.91666700,24.58194000,-1.65927360,0.24003032
0.91666700,24.68227400,-1.51100512,0.60028994
0.91666700,24.78260900,-1.52346577,0.90020566
0.91666700,24.88294300,-1.27799155,0.97572209
0.91666700,24.98327800,-1.31391139,1.27416242
0.91666700,25.08361200,-0.90267003,1.38326879
0.91666700,25.18394600,-0.56405301,1.59149114
0.91666700,25.28428100,-0.37504126,1.49080739
0.91666700,25.38461500,0.06416498,1.63870310
0.91666700,25.48495000,0.08508142,1.64812797
0.91666700,25.58528400,0.42548151,1.52543473
0.91666700,25.68561900,0.77327542,1.54105996
0.91666700,25.78595300,0.63601790,1.21627273
0.91666700,25.88628800,0.87126604,1.10565658
0.91666700,25.98662200,1.04226509,1.07315212
0.91666700,26.08695700,0.85186422,0.67044991
0.91666700,26.18729100,0.97626831,0.56423611
0.91666700,26.28762500,1.17110336,0.44734383
0.91666700,26.38796000,0.96319651,0.06627172
0.91666700,26.48829400,1.12734852,-0.07252155
0.91666700,26.58862900,1.35417272,-0.17062443
0.91666700,26.68896300,1.18087815,-0.55552388
0.91666700,26.78929800,1.32130238,-0.64128277
0.91666700,26.88963200,1.51586277,-0.65101376
0.91666700,26.98996700,1.23145473,-0.99503161
0.91666700,27.09030100,1.24616621,-1.03264625
0.91666700,27.19063500,1.28318709,-0.97938059
0.91666700,27.29097000,0.83231347,-1.24674389
0.91666700,27.39130400,0.67611986,-1.20408096
0.91666700,27.49163900,0.48009375,-1.12141712
0.91666700,27.59197300,-0.07434889,-1.34168390
0.91666700,27.69230800,-0.23511407,-1.23174298
0.91666700,27.79264200,-0.42994201,-1.07404594
0.91666700,27.89297700,-0.89146828,-1.22755818
0.91666700,27.99331100,-0.94089374,-1.07747093
0.91666700,28.09364500,-1.06792430,-0.90294789
0.91666700,28.19398000,-1.18942799,-1.02194241
0.91666700,28.29431400,-1.16663657,-0.77143362
0.91666700,28.39464900,-1.26984643,-0.61930916
0.91666700,28.49498300,-1.09845957,-0.52762451
0.91666700,28.59531800,-1.31812266,-0.31694644
0.91666700,28.69565200,-1.18461821,-0.26227059
0.91666700,28.79598700,-1.03440483,0.05158800
0.91666700,28.89632100,-1.28646059,0.04666754
0.91666700,28.99665600,-1.21523373,0.34354575
0.91666700,29.09699000,-1.05496019,0.64060536
0.91666700,29.19732400,-1.29466332,0.66499997
0.91666700,29.29765900,-1.11081603,0.91641245
0.91666700,29.39799300,-0.88777207,1.22518050
0.91666700,29.49832800,-0.98733803,1.16732506
0.91666700,29.59866200,-0.63778321,1.38401444
0.91666700,29.69899700,-0.29033461,1.57832263
0.91666700,29.79933100,-0.18558709,1.44599799
0.91666700,29.89966600,0.29399328,1.58420884
0.91666700,30.00000000,0.50650140,1.62080225
0.95833300,0.00000000,0.36338834,1.43287200
0.95833300,0.10033400,0.83572288,1.48627488
0.95833300,0.20066900,1.15949687,1.46988724
0.95833300,0.30100300,1.25343752,1.16138713
0.95833300,0.40133800,1.57062667,1.11336144
0.95833300,0.50167200,1.39531246,0.94102315
0.95833300,0.60200700,1.49296131,0.61229755
0.95833300,0.70234100,1.61300914,0.49283813
0.95833300,0.80267600,1.36210566,-0.00641562
0.95833300,0.90301000,1.41689112,-0.21425390
0.95833300,1.00334400,1.12299131,-0.35729449
0.95833300,1.10367900,1.16325158,-0.74465877
0.95833300,1.20401300,0.88029876,-0.85070458
0.95833300,1.30434800,0.98595111,-1.20483068
0.95833300,1.40468200,0.69844784,-1.22435112
0.95833300,1.50501700,0.79082144,-1.49326593
0.95833300,1.60535100,0.66818378,-1.46520543
0.95833300,1.70568600,0.63112168,-1.69575462
0.95833300,1.80602000,0.41916353,-1.57826488
0.95833300,1.90635500,0.33919637,-1.58119903
0.95833300,2.00668900,-0.11694853,-1.46970208
0.95833300,2.10702300,-0.25888693,-1.43720687
0.95833300,2.20735800,-0.40965919,-1.18452495
0.95833300,2.30769200,-0.99707810,-1.21275384
0.95833300,2.40802700,-1.18504446,-0.92490108
0.95833300,2.50836100,-1.25865605,-0.61955599
0.95833300,2.60869600,-1.59531007,-0.60338462
0.95833300,2.70903000,-1.53983462,-0.35310543
0.95833300,2.80936500,-1.82694284,-0.00530234
0.95833300,2.90969900,-1.65353857,0.08865326
0.95833300,3.01003300,-1.45438260,0.41680433
0.95833300,3.11036800,-1.53609180,0.39809629
0.95833300,3.21070200,-1.20277450,0.66125572
0.95833300,3.31103700,-0.97461372,0.89728694
0.95833300,3.41137100,-0.88419310,0.83393472
0.95833300,3.51170600,-0.58361352,1.05724596
0.95833300,3.61204000,-0.66102546,1.18870917
0.95833300,3.71237500,-0.39118408,1.16693635
0.95833300,3.81270900,-0.22365442,1.30780238
0.95833300,3.91304300,-0.28676609,1.11480679
0.95833300,4.01337800,-0.01494648,1.24997162
0.95833300,4.11371200,-0.04390920,1.30848202
0.95833300,4.21404700,0.29407766,1.13800354
0.95833300,4.31438100,0.31702721,1.21959453
0.95833300,4.41471600,0.70033578,1.02221022
0.95833300,4.51505000,0.75513835,1.07104385
0.95833300,4.61538500,1.18948986,0.82913479
0.95833300,4.71571900,1.27971928,0.84224977
0.95833300,4.81605400,1.64304396,0.57582921
0.95833300,4.91638800,1.50845189,0.50767135
0.95833300,5.01672200,1.68132726,0.23772454
0.95833300,5.11705700,1.82404236,0.16274700
0.95833300,5.21739100,1.52279070,-0.22897404
0.95833300,5.31772600,1.51565512,-0.38740310
0.95833300,5.41806000,1.38216514,-0.46532466
0.95833300,5.51839500,0.97305465,-0.85483711
0.95833300,5.61872900,0.89041834,-0.95194331
0.95833300,5.71906400,0.45923170,-1.06835377
0.95833300,5.81939800,0.42011016,-1.35493768
0.95833300,5.91973200,0.12138112,-1.36489494
0.95833300,6.02006700,0.11704742,-1.62109375
0.95833300,6.12040100,-0.29353737,-1.52887931
0.95833300,6.22073600,-0.32163051,-1.63369865
0.95833300,6.32107000,-0.24993232,-1.50817639
0.95833300,6.42140500,-0.50913291,-1.66382455
0.95833300,6.52173900,-0.46351185,-1.49360725
0.95833300,6.62207400,-0.85393314,-1.18560109
0.95833300,6.72240800,-0.88122569,-1.11970023
0.95833300,6.82274200,-1.01679958,-0.75942209
0.95833300,6.92307700,-1.31157028,-0.70347084
0.95833300,7.02341100,-1.33790999,-0.30216769
0.95833300,7.12374600,-1.74847972,-0.01649305
0.95833300,7.22408000,-1.73688907,0.18457267
0.95833300,7.32441500,-1.60033328,0.55704618
0.95833300,7.42474900,-1.72928309,0.60042602
0.95833300,7.52508400,-1.43436498,0.89232219
0.95833300,7.62541800,-1.28788205,1.21871108
0.95833300,7.72575300,-0.95431287,1.20229810
0.95833300,7.82608700,-0.85432344,1.46206969
0.95833300,7.92642100,-0.37230860,1.51192820
0.95833300,8.02675600,-0.29024292,1.61802211
0.95833300,8.12709000,0.15122472,1.49959633
0.95833300,8.22742500,0.20996739,1.58930424
0.95833300,8.32775900,0.54877195,1.37951054
0.95833300,8.42809400,0.46492130,1.42406073
0.95833300,8.52842800,0.69482241,1.16452540
0.95833300,8.62876300,0.82161252,1.13108724
0.95833300,8.72909700,0.78634742,0.77884294
0.95833300,8.82943100,1.01962331,0.73700757
0.95833300,8.92976600,0.82419961,0.58246868
0.95833300,9.03010000,1.02583734,0.28689667
0.95833300,9.13043500,1.31527643,0.23988097
0.95833300,9.23076900,1.28054013,-0.15936657
0.95833300,9.33110400,1.56558827,-0.27850148
0.95833300,9.43143800,1.42313478,-0.31356041
0.95833300,9.53177300,1.60867917,-0.56764395
0.95833300,9.63210700,1.57244448,-0.60601756
0.95833300,9.73244100,1.48558304,-0.88682367
0.95833300,9.83277600,1.26367335,-0.87188886
0.95833300,9.93311000,1.11655160,-0.99328087
0.95833300,10.03344500,0.67352224,-1.07128130
0.95833300,10.13377900,0.52792018,-1.15481455
0.95833300,10.23411400,-0.04844351,-1.15248891
0.95833300,10.33444800,-0.21935939,-1.29648138
0.95833300,10.43478300,-0.34815882,-1.20214310
0.95833300,10.53511700,-0.85496466,-1.39263349
0.95833300,10.63545200,-0.94281574,-1.27304956
0.95833300,10.73578600,-0.86929669,-1.10019706
0.95833300,10.83612000,-1.16968859,-1.23584454
0.95833300,10.93645500,-1.04387835,-1.04978361
0.95833300,11.03678900,-1.06389056,-0.80842958
0.95833300,11.13712400,-1.10989802,-0.80577499
0.95833300,11.23745800,-1.08659824,-0.50212557
0.95833300,11.33779300,-1.21155135,-0.27894482
0.95833300,11.43812700,-1.11255688,-0.08219217
0.95833300,11.53846200,-1.40480108,0.15219601
0.95833300,11.63879600,-1.34358106,0.31914462
0.95833300,11.73913000,-1.24040491,0.67047507
0.95833300,11.83946500,-1.48994496,0.69932932
0.95833300,11.93979900,-1.32820986,0.99373305
0.95833300,12.04013400,-1.00995376,1.29712423
0.95833300,12.14046800,-1.01892876,1.24812117
0.95833300,12.24080300,-0.62873637,1.45600288
0.95833300,12.34113700,-0.30897949,1.69631843
0.95833300,12.44147200,0.00055193,1.55863219
0.95833300,12.54180600,0.35324016,1.68763097
0.95833300,12.64214000,0.57445820,1.66396580
0.95833300,12.74247500,0.99851467,1.56666990
0.95833300,12.84280900,0.94960518,1.45921016
0.95833300,12.94314400,1.20706229,1.21208616
0.95833300,13.04347800,1.41942676,1.12559301
0.95833300,13.14381300,1.20744061,0.68423846
0.95833300,13.24414700,1.30503655,0.52874558
0.95833300,13.34448200,1.44319316,0.39428172
0.95833300,13.44481600,1.08349723,-0.07441972
0.95833300,13.54515100,1.12261155,-0.27126780
0.95833300,13.64548500,1.27188513,-0.39218601
0.95833300,13.74581900,1.05630634,-0.84288132
0.95833300,13.84615400,1.20724943,-0.99839195
0.95833300,13.94648800,1.00941707,-1.01078773
0.95833300,14.04682300,1.13859400,-1.29699531
0.95833300,14.14715700,0.96140339,-1.27620812
0.95833300,14.24749200,1.03074315,-1.50854080
0.95833300,14.34782600,0.58561894,-1.40699742
0.95833300,14.44816100,0.44349012,-1.46196314
0.95833300,14.54849500,0.37657796,-1.31922567
0.95833300,14.64882900,-0.08247755,-1.47513045
0.95833300,14.74916400,-0.23208702,-1.33843043
0.95833300,14.84949800,-0.82035612,-1.08481493
0.95833300,14.94983300,-0.95754516,-1.05089791
0.95833300,15.05016700,-1.10809616,-0.79082533
0.95833300,15.15050200,-1.50501893,-0.83334790
0.95833300,15.25083600,-1.46114627,-0.55314341
0.95833300,15.35117100,-1.50934818,-0.31893249
0.95833300,15.45150500,-1.51349296,-0.31011699
0.95833300,15.55183900,-1.40168291,-0.04259102
0.95833300,15.65217400,-1.36217568,0.13483910
0.95833300,15.75250800,-1.12333543,0.28483341
0.95833300,15.85284300,-1.26727184,0.47255847
0.95833300,15.95317700,-1.02775998,0.55477356
0.95833300,16.05351200,-0.78611239,0.77603808
0.95833300,16.15384600,-0.98335466,0.71385420
0.95833300,16.25418100,-0.82432978,0.94969212
0.95833300,16.35451500,-0.57884754,1.18764880
